ho_number,sim_time_sec,ue_id,from_cell,to_cell,event,executed_ok,trigger_type,serving_SINR_dB,target_SINR_dB,f_gamma_Eq5,serving_NUEs,target_NUEs,PRBs_per_UE_serving,PRBs_per_UE_target,TOTAL_PRB,f_PRB_Eq6,RRU_PrbUsedDl_serving_pct,RRU_PrbUsedDl_target_pct,PRB_source,RSRP_serving_dBm,RSRP_target_dBm,RSRPpilot_serving,RSRPpilot_target,Omega_gamma_Eq2,Omega_PRB_Eq3,fWF_Eq1,delta_HOM_Eq8,delta_HOM_case,Algo1_threshold,Algo1_HO_decision,NCL_target_load_pct,NCL_gate_result,serving_cell_load_pct,load_balance_result,load_diff_ues,latency_sec,ho_success,data_source
400,1777360943,18,3,4,COMPLETED,1,LB,25.0000,19.0000,-0.2000,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-5.0000,-11.0000,2.9515,1.1121,0.3048,0.2116,-0.4630,-4.6297,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-1.6782,HO_APPROVED__RSRPpilot_T_wins,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,16.00,1,REAL_from_getTargetCellID
401,1777360943,19,3,4,COMMAND_SENT,0,SINR,8.0000,15.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.0589,0.4427,0.2777,0.3018,0.0474,0.4743,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.5332,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
402,1777360943,19,3,4,LB_COMMAND_SENT,1,LB,8.0000,15.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.0589,0.4427,0.2777,0.3018,0.0474,0.4743,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.5332,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,0.00,0,REAL_from_getTargetCellID
403,1777360966,19,3,4,COMPLETED,1,LB,8.0000,15.0000,0.2333,3,2,9.33,14.00,28,0.1667,0.0,0.0,NUE_fallback,-22.0000,-15.0000,0.0589,0.4427,0.2777,0.3018,0.0474,0.4743,Case1_both_same_side_gth__DHOM=HOM_x_fWF,0.5332,HO_BLOCKED__serving_still_preferred,10.0,NCL_PASSED__load_below_50pct,20.0,LOAD_REDUCED__good_LB,1,23.00,1,REAL_from_getTargetCellID
404,1777360971,1,3,8,COMMAND_SENT,0,LB,5.0000,54.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,24.0000,0.0295,2344.4273,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
405,1777360971,1,3,8,LB_COMMAND_SENT,1,LB,5.0000,54.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,24.0000,0.0295,2344.4273,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
406,1777361027,1,3,8,COMPLETED,1,LB,5.0000,54.0000,1.0000,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-25.0000,24.0000,0.0295,2344.4273,0.0034,0.3409,-0.6018,-6.0185,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-5.9889,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,56.00,1,REAL_from_getTargetCellID
407,1777361092,13,3,4,COMMAND_SENT,0,LB,13.0000,29.0000,0.5333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1862,7.4137,0.1680,0.3601,-0.0568,-0.5681,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3819,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
408,1777361240,13,3,4,LB_COMMAND_SENT,1,LB,13.0000,29.0000,0.5333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1862,7.4137,0.1680,0.3601,-0.0568,-0.5681,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3819,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,0.00,0,REAL_from_getTargetCellID
409,1777361242,13,3,4,COMPLETED,1,LB,13.0000,29.0000,0.5333,3,3,9.33,9.33,28,0.0000,0.0,0.0,NUE_fallback,-17.0000,-1.0000,0.1862,7.4137,0.1680,0.3601,-0.0568,-0.5681,Case1_both_same_side_gth__DHOM=HOM_x_fWF,-0.3819,HO_APPROVED__RSRPpilot_T_wins,15.0,NCL_PASSED__load_below_50pct,20.0,EQUAL_LOAD__neutral,0,196.00,1,REAL_from_getTargetCellID
